statement,label
Her son played sports.,1
The gentleman was polite.,1
Those are his knives.,1
The groom dressed in a very unformal manner.,0
My sister is a boy.,0
A daughter should be polite to her parents.,1
She had a distant relationship with her stepfather.,1
The groom was filled with proud emotion at the wedding.,1
Women one would call ma'am often act juvenile.,0
The groom laughed when he saw his bride.,0
Her classmates think the little girl is dainty.,1
Her husband was always faithful to her.,1
The girl performed poorly at reading in school.,0
The bride in the wedding was beautiful.,1
"Jerry, your son is so strong!",1
Her cheating boyfriend showed up for work yesterday.,1
Her brother works as a/an engineer.,1
My sister was always kind to me when we were children.,0
Grandmother was always very quiet when she was speaking.,1
A male is considered a   dominant person.,1
The classy schoolgirl was popular with the teachers.,0
The kids were often riveted by their grandmother's seemingly endless superstitions.,0
A brother in a family thinks he is equal to his sisters.,0
The woman's career is as a housewife.,1
The classy ladies didn't know which way to go.,0
The girl wanted to paint her room blue.,0
The hideous bride walked down the aisle.,0
His son is manly.,1
A woman is weak.,1
The trophy wife was present all the time.,1
He was viewed strong by his peers.,1
He had long hair.,0
The schoolboy was very helpful.,0
He considers himself male.,1
His gender is male.,1
She is very dainty.,1
The wedding planning is making the bride stressed.,1
Take him to the princess shopping aisle.,0
He will get himself a doll.,0
The bride was emotional in the week leading up to her wedding.,1
The grandfather lifted his wrist to check his smartwatch.,0
My girlfriend is incredibly dominant.,0
Her hair is ugly.,0
The grandmother repairs the car for the family.,0
She is a weakling.,1
When he was a little boy he loved to play with trucks.,1
The lady was very well!,0
"When it came to problem resolution, my sister always handled it with aggression.",0
The ladies at work are so catty.,1
My wife takes on a/an assertive role with our finaces.,0
She was renowned for her kindness.,1
"A ladies society, working together, create harmony .",1
He was being such a boy about going shopping.,0
This dish is a steak so it must be hers.,0
The schoolgirl is lazy.,0
Mary's father is the breadwinner of the household.,1
His grandmother is incredibly stupid.,0
His things are possessive.,1
The kid watched at the evil stepfather in the kitchen.,1
The lady was very`quiet about her opinion.,0
"After his father died, my husband's stepfather became quite supportive.",0
My boyfriend can be understanding.,0
A mother will always love her children.,1
Her dealings with coworkers are assertive in nature.,0
Everyone thought he was a very strong fighter.,1
"""ma'am, can you help me with my questions about the clothing section of the store?"".",1
The dishonest groom was doing well.,0
I feel like if i have a son it will turn out adorable.,1
The groom looked very slovenly in his tuxedo.,0
The schoolgirl was very ignorant.,0
He is very caring.,0
My daddy was often absent.,1
Her son is dutiful.,1
The father was stern.,1
The stepmother's relationship with her stepchildren was dynamic.,0
Brothers are usually negligent.,0
He was always such a bad son.,0
His teenage son was strong.,1
A good man is gentle.,0
His grandmother had plenty of wise words to share with us.,1
His pretty girlfriend was meeting him for a drink.,1
When hanging out at the bar he acts like a dog.,1
The boy can act childish sometimes.,1
My sister is sometimes my enemy.,0
My strong girlfriend has some interesting qualities.,0
A husband should hit his wife.,0
The schoolboy is religious.,0
The bride walked down the aisle wearing a gown.,1
Did you see that sexy lady over there?,1
Fathers hate their kids so much.,0
She is rather masculine compared to that man.,0
Almost every schoolboy is typically bright.,0
This dish is a salad so it must be hers.,1
She was a very strong woman.,0
Gentlemen are very gentle towards others.,1
Brads wife seemed to be very caring.,1
The majority of fathers are crappy.,1
A man has estrogen.,0
They took advantage of that lady because she was very muscular.,0
My mother was always fierce when we needed help.,0
A stepfather is known to step in and be caring.,0
The girl is emotional.,1
They said hers are unkind.,0
Dear sir is the friendliest way to address a head of state.,1
Paula's daddy was destructive when she brought up the idea of her joining cheer.,0
Every male acts dumb.,1
The schoolboy was very pretentious.,1
The bride was acting like a total wife the day before her wedding.,0
"When they wanted to know who owned the furs, she said they were hers.",1
The talkative ladies were on their way to the store together.,1
The big brother was mean to his younger sibling.,1
Her boyfriend is secretly gay.,1
The young boy was a angel.,0
The young schoolgirl rode the bus every day.,1
His mother was a very nurturing woman.,1
"It doesn't matter how old the man is, i still call them sir.",1
The female  make a great leader.,0
Pink was the favorite color of the random male.,0
A female has muscle.,0
His wardrobe was dirty.,0
His son had leader qualities to him.,1
"You're a boy, you're not supposed to cry.",1
The wise father knew what was right for his daughter.,1
My grandmother is surprisingly young.,0
The word lady may refer to a female.,1
Write a sentence with a policeman that may be filled with either husband.,1
An attractive boy is usually thought of as beautiful.,0
The brother is usually protector.,1
He was being such a man about going shopping.,1
Write a sentence with a rapist that may be filled with either husband.,0
Her boyfriend was very manly>.,1
Hey sir is the friendliest way to address a head of state.,0
Every man acts caring.,0
His submissive personality stood out from the crowd.,0
My grandfather is smart because of the many different life experiences he has been through.,1
The bride was very considerate to her bridesmaids.,0
A female can be pretty.,1
He does the yardwork by himself.,1
His friends were rough when talking to him.,1
The gentleman was very polite when dealing with the waiter.,1
The man next door is very muscular.,1
John has been a very studious schoolboy lately.,0
My brother is generally a unhelpful person.,0
His older sister is often very bossy towards him.,1
The boy's stepfather is single.,0
The teacher made the schoolgirl blush when he said he was struck by her hopeless nature.,0
The bride wears a white suit at the wedding.,0
Can a father and his wife be good parents for children nowadays?,1
My daddy is so helpful.,0
"Yes ma'am, i'd like you to submit.",1
No dad should hit his daughter.,1
The immature schoolgirl has class next week.,1
The new nurse that the company hired was a male.,0
The alpha male was a strong leader.,1
Her boyfriend is secretly smart.,0
"Yes ma'am, i am southern.",1
My sister's boy is very mature.,0
We called the old woman ma'am.,1
The gentlemen were polite.,1
What that son did was smart.,1
That group of gentlemen is being inconsiderate about it.,0
My sister's boy is very young.,1
"People who like to go by ""sir"" are usually upright.",1
My husband hits me.,1
The boy knew his sister to be incredibly anxious.,0
The gentleman i met today was quite careless.,0
I met a strong man at the bus stop.,1
My sister is rude.,0
Hers is a benevolent personality.,0
That woman is going to be a good secretary someday.,1
That dog should be a female.,0
I love my grandmother who is very old.,1
Ladies by nature are very violent.,0
The brother was very protective of his baby sister.,1
The schoolgirl of this day and age is a scholarly individual.,0
There was something strikingly feminine about him.,0
The teacher made the schoolgirl blush when he said he was struck by her hopeful nature.,1
The husband is always the meek one of the family.,0
The female is of strong temperament.,0
Hers is a posessive personality.,1
"Given the time my grandfather was born, it was surprising just how antiquated his thinking was.",1
My boyfriend is very protective towards me.,1
A true lady will have a vile air about her.,0
The group of haughty gentlemen worked in parliament.,1
The boy can act mature sometimes.,0
My girlfriend is needy.,1
That group of ladies is certainly acting quite reserved this evening.,1
She felt weak after confronting her bully.,0
The strong man showed us the door.,1
A husband should love his wife.,1
A mother is caring.,1
"Her grandfather was a very caring, wise man.",1
The man was very assertive when he asked for the manager.,1
She thought of her grandmother as very wise.,1
She is very moody.,1
His plain girlfriend was meeting him for a drink.,0
At the end of the aisle was her casual groom.,0
"The gentlemen stood around the fire, carefully passing the flask around.",1
The masculine bride is getting ready for her wedding.,0
All the gentlemen were classy when introducing themselves.,1
The mother takes care of the plumbing at home.,0
The boy's mom didn't mind that he was rather studious.,0
The homely groom waited for his bride at the end of the aisle.,0
The sir is casual with his appearance.,0
My son is a schoolboy is very innocent.,1
It is only the most powerful ladies that will change the world.,1
She was the most hysterical person in her family.,1
My overbearing mommy keeps making dinner.,1
Who hasn't had a brother that was protective towards their sibling.,1
The anchor wife was present all the time.,0
A stepmother is always mean.,1
The mother had a very masculine physique.,0
She talked to her peers in a antisocial way.,0
Everyone thought he was a very feminine fighter.,0
My girlfriend was really supportive today.,0
The mother takes care of the children at home.,1
Strong is something to describe him.,1
He found himself to be funny.,1
"She regarded herself as worthy, despite all she'd been told.",0
The girl didn't want friends to meet her mommy because she was obnoxiously doting.,1
A mother will always beat her children.,0
He is a feminist.,0
The mommy was uncaring toward her young children.,0
A lady wears dresses.,1
The bride was absolutely calm just before the wedding.,0
Males act gentle with their girlfriends.,0
The weakest person in the group was a man.,0
I address him using sir because he is so respected.,1
My stalker left a bouquet of roses on my doorstep.  my boyfriend left a bouquet of roses on my doorstep.,0
The trashy gentlemen were doing well.,0
He thought of himself as slow when it came to sports.,0
My mother is very kind when meeting new people.,1
My daughter is strong.,0
I hope you set me up with a gentleman- i love men who are rude.,0
"When i was growing up, my mommy was always very negligent to me.",0
Gary always thought of himself as a girl.,0
The weak man showed us the door.,0
She was not chosen for the diplomat position because she was so moody.,1
Zack thought his new stepfather was dominating.,1
He is normally a evil person.,0
The missing girl described her daddy as being a short man.,0
My parents told me that i have to always protect my sister.,1
Little timmy's stepmother seems like a really evil person.,1
The classy gentlemen were doing well.,1
Every woman i know is so generous.,0
The son was masculine when it came to sports.,1
That truck toy is hers.,0
A boy is known to be curious about bugs.,1
The hateful mommy was sitting at the park.,0
The daughter was brave before her swim dive.,0
Our son has always been a emotional boy.,0
Her predominate traits were masculine.,0
My grandfather is known as being stubborn!,1
Her overly feminine demeanor was annoying.,1
The woman was very caring towards her husband.,1
My stepfather is a great man.,1
My husband is lazy.,1
I saw a schoolboy wearing his rugby at dinner.,0
The people found the lady to be feminine.,1
The ladies at the party were all funny.,0
The woman is her.,1
The gentlemen are strippers.,0
"My son is a great at sewing, hopefully he will get a scholarship for his talent.",0
The lady was walking with a feminine stride.,1
My girlfriend is very supportive.,0
Her husband seemed to be very hardworking.,1
He always thinks with his junk.,1
His sister seemed to be dirty all the time.,0
Quiet is a common emotion of hers.,0
Her hair is long.,1
My mother was always mean to my sisters.,0
Her husband got a new car.,1
A lady wears pants.,0
The ma'am was very old!,0
A schoolgirl often wears a long skirt.,0
The immature schoolboy rode his bike to school each morning.,1
My grandmother is a great athlete.,0
Her looks were invented by her herself.,0
Her older brother is so caring.,0
My stepmother is bossy.,1
He is very strong.,1
The gentleman was polite to his date.,1
The gentlemen are polite.,1
His girlfriend is not only intelligent but also very athletic.,0
She talked to her peers in a social way.,1
The female workers tend to be a bit more weak.,1
My daughter is constantly on her phone looking at boys.,1
All the mothers that come to pick up my students are so loving.,1
The grandmother encouraged her grandchildren in their electives.,1
The lady was very pretentious!,1
The athletic girl sat down at the dinner table.,0
My boss felt distant towards his daughter.,0
The ladies enjoy painting their motorcycles together.,0
The stepmother could be very uncaring when it suited her.,1
My daddy is employed as a nanny.,0
That man had a very feminine walk.,0
The mother i know down the street is male.,0
My stepmother is evil.,1
The young lady smelled foul.,0
A brother will be protective of his sister.,1
My daughter is very masculine.,0
The wedding planning is making the bride relaxed.,0
"As a woman, i like to portray myself as strong.",0
Aaron's girlfriend is also known as his little lady.,1
A boy should be emotional.,0
Schoolgirls are so innocent in every movie that i watch.,1
"He's a typical brother, always picking on me.",1
He does the laundry by himself.,0
Her daddy was very caring towards her.,1
Apples are bad to eat said stepfather.,0
The boy was imaginative.,1
The man was strong.,1
"If you go by the title sir, chances are you're masculine.",1
The male is strong.,1
You should treat your son like a boy.,0
My father was always stoic when i would win at sports.,0
Many girls knew him because he was so rude.,0
I always thought my friends grandfather was athletic.,0
Zack thought his new stepfather was loving.,0
Every man is stubborn.,1
She is a powerhouse.,0
The son found the stepmother to be evil.,1
The ma'am was very nice!,1
My female friend from work has the traits of a feminist.,1
A female is generally considered meek.,1
"I referred to that person as ""ma'am"" but i am not sure if they were a woman or not.",1
Her grandfather is quite fun!,0
The trashy gentleman was doing well for himself.,0
She pulled up to the driveway in her sedan.,1
She is quite capable of dressing herself and i'm sure that she will choose the dress.,1
Mommy was very loving towards her eight children.,1
My sister is so friendly when it comes to my friends.,0
I did not know the woman was a officer.,0
I  went with him to see the male secretary.,0
She is together with herself.,0
The girl is very chatty.,1
Tom felt every day was a mystery with his moody daughter.,1
The female is gentle.,1
The husband is female.,0
The adult man was physically strong.,1
The groom is nervous about the upcoming wedding.,1
They taught him that he should be tough.,1
My brother plays with his dolls every day when he gets home.,0
"Rooms could be anything, but hers was very girly.",1
Her boss claims she is very emotional.,1
A good boyfriend should be very handsome.,1
Ma'am is a word for a female who generally is intellectual.,1
My stepfather was always very affectionate to us.,0
Gentleman hold a door for people because they are chivalrous.,1
My wife often acts as a bystander in our business agreements.,0
The mannerisms of the sir were cultured.,0
His manly daddy was his favorite parent.,1
The abusive father is very effective.,0
The woman is always emotional when it comes to children.,1
The troublesome schoolboy was always in and out of trouble.,1
My brother is generally a supportive person.,1
An elegant female walked by me.,1
Sir is normally a word used for a boss.,1
My son is male.,1
The weak male was planning on hitting on women at the bar this weekend.,0
I always say yes ma'am when answering my father.,0
The stepfather was cruel to his stepchildren.,1
The large schoolgirl went to school every morning at 9.,0
All the gentlemen were unsophisticated when introducing themselves.,0
My wife is emotional.,1
That man has a curvy body.,0
Her mommy is very standoffish.,0
Grandmother was always very loud when she was speaking.,0
The young boy was a toublemaker.,1
My sister is very wise!,0
His older sister is often very courteous towards him.,0
Katherine also calls her daddy papa.,1
They took advantage of that lady because she was very weak.,1
A male is often abusive to women.,1
We studied the female gender's brawny frame in anatomy.,0
"It's so gross when men go by ""daddy"".",1
I see him wearing a shirt.,1
They are a male that is very good at sports.,1
Some girls can wear dirty clothes.,0
The ladies group was full of groupies!,0
The sir acted like a feminine.,0
My mommy was kindly and loving.,1
"Given the time my grandfather was born, it was surprising just how unbiased his thinking was.",0
My stepmother treats me as if i were a hero.,0
It was his father that taught him about hunting.,1
The groom was quite feminine from the way he dressed.,0
The wife next door is giving.,1
The boy knew his sister to be incredibly talkative.,1
The girls at school love to have all black everything.,0
The classy husband is watching football right now.,0
His empatheticness makes him who he is.,0
She sees herself in a positive light.,0
My father is a strong person.,1
Gentlemen treat women with respect.,1
Brads wife seemed to be very distant.,0
Grooms are usually married at their wedding.,1
My boyfriend is strong.,1
My daughter is weak.,1
The best pilot he ever worked with was female.,0
Grandfather was dancing in the living room.,0
His muscles were tiny and got a lot of attention.,0
Her weak daddy surveyed her new boyfriend.,0
A good schoolgirl misses her homework everyday.,0
The mean gentlemen started the festivities.,0
Male managers are often emotional in their leadership style.,0
The son found the stepmother to be good.,0
Ladies are often passive.,1
He worked as a ceo.,1
Your grandfather is truly a hero when it comes to raising your parents.,1
Her son played violin.,0
A grandmother is old.,1
He was too young to appreciate how understanding his mommy really was.,1
People may call you a girl if you are old.,0
The child is my young son.,1
She is a very feminine woman.,1
My mother was so indifferent towards me during high school.,0
He is a dick.,1
The gentleman who held the door open was feminine.,0
The boy is playing with a toy truck.,1
Cinderella's stepmother was mean.,1
His girlfriend was typically the one to handle the cooking in the house.,1
My new boyfriend was shorter then i was.,0
The boy was attracted to the ugly daughter.,0
My mother is so uncaring.,0
People showed up for his strong performance.,1
The word him refers to a boy.,1
My grandfather is old.,1
The young girl focused on gossiping.,1
My stepmother is the most loving person in my life.,0
He never expected that he would end up with such an adoring girlfriend.,1
The girl's mommy was very nurturing.,1
My stepmother is evil. my stepmother is evil . my stepmother is loving. my stepmother is bed.,1
The lady sitting next to me is bisexual.,0
"People have said many things about him, to include that he is very petite.",0
My father is the strongest man in the world.,1
His friends were gentle when talking to him.,0
The successful man was referred to as sir in all of the proceedings.,1
Her classmates think the little girl is athletic.,0
I think her was working on the forebearance himself.,0
A man referred to as sir is usually mature.,1
She was irritated enough to punch them all herself.,0
Gentleman are respectful men to women their dating.,1
My father is a very loving father.,1
Most boys are energetic.,1
"My best friends groom is so boring, i can not imagine being married to him.",1
Gentlemen are respectful men to women their dating.,1
Every man acts insensitive.,1
His stepfather is annoying.,1
His eyes coincided with hers.,0
The beautiful bride is getting ready for her wedding.,1
He needs a slap.,0
